Id,Pred
2016_1139_1400,0.2678574567109372
2016_1139_1401,0.16001374577465552
2016_1139_1403,0.5552848707122648
2016_1139_1409,0.9887283930027506
2016_1139_1421,0.9999999985029937
2016_1139_1423,0.9999989913631803
2016_1139_1425,0.61880025877122
2016_1139_1428,0.38069573993158684
2016_1139_1433,0.9639372942836368
2016_1139_1435,0.6339402674254981
2016_1139_1437,0.29420389302671873
2016_1139_1438,0.10888551606884816
2016_1139_1451,0.999999994098659
2016_1139_1452,0.43629931480796114
2016_1139_1453,0.999999444172822
2016_1139_1455,0.9974477994272389
2016_1139_1458,0.10514230549757535
2016_1139_1462,0.36659064808311065
2016_1139_1463,0.9999999559486775
2016_1143_1151,0.9999999691101326
2016_1143_1153,0.3823551978748785
2016_1143_1160,0.8014261681891555
2016_1143_1163,0.4848771001346964
2016_1143_1167,0.9999999994812714
2016_1143_1173,0.940033966525944
2016_1143_1181,0.05385799725860195
2016_1143_1192,0.9999998043486619
2016_1143_1195,0.9999996938452678
2016_1143_1201,0.999567329438369
2016_1143_1211,0.9942362099833294
2016_1143_1214,0.9999999999830094
2016_1143_1218,0.9602976781982712
2016_1143_1221,0.9999998465837427
2016_1143_1231,0.08952419124905672
2016_1143_1233,0.999997987306569
2016_1143_1234,0.43128067270202997
2016_1143_1235,0.5489593434738228
2016_1143_1242,0.1745018972571141
2016_1143_1246,0.06899136531650854
2016_1143_1268,0.1794861582040012
2016_1143_1274,0.2684103856111655
2016_1143_1276,0.28860953065384737
2016_1143_1277,0.059019169970029046
2016_1143_1292,0.9999958292649805
2016_1143_1314,0.10120942244519
2016_1143_1320,0.9997961608871597
2016_1143_1323,0.17717709830331574
2016_1143_1328,0.5603279317364581
2016_1143_1332,0.24633266996853087
2016_1143_1333,0.9561469615785962
2016_1143_1338,0.18357785636120488
2016_1143_1344,0.5773978824902241
2016_1143_1345,0.0886797378383951
2016_1143_1355,0.9999999987192196
2016_1143_1371,0.6084090349196355
2016_1143_1372,0.9999999968827111
2016_1143_1380,0.9999999999993492
2016_1143_1386,0.9941261303986105
2016_1143_1392,0.9999948319559377
2016_1143_1393,0.2738207258072598
2016_1143_1396,0.9785879083151966
2016_1143_1400,0.33772546848838453
2016_1143_1401,0.2098130995658377
2016_1143_1403,0.6350911142938682
2016_1143_1409,0.9918875207841636
2016_1143_1421,0.9999999989259958
2016_1143_1423,0.9999992763688056
2016_1143_1425,0.6934997867326664
2016_1143_1428,0.46144598915198587
2016_1143_1433,0.9738610076982361
2016_1143_1435,0.7070773837572418
2016_1143_1437,0.3674946501511659
2016_1143_1438,0.14552958844375505
2016_1143_1451,0.9999999957661736
2016_1143_1452,0.5189605377224547
2016_1143_1453,0.999999601230269
2016_1143_1455,0.9981676414846068
2016_1143_1458,0.1407255845547912
2016_1143_1462,0.4465061081476501
2016_1143_1463,0.9999999683960551
2016_1151_1153,1.9122481870853137e-08
2016_1151_1160,1.2466872186665045e-07
2016_1151_1163,2.9076147455041752e-08
2016_1151_1167,0.9834844993119247
2016_1151_1173,4.842326531469215e-07
2016_1151_1181,1.7583686609937556e-09
2016_1151_1192,0.13635428042198913
2016_1151_1195,0.09164917574912605
2016_1151_1201,7.135752409245889e-05
2016_1151_1211,5.3283797613799166e-06
2016_1151_1214,0.9994502653186385
2016_1151_1218,7.47146399182092e-07
2016_1151_1221,0.16760085627736365
2016_1151_1231,3.037302533792149e-09
2016_1151_1233,0.015115511665287108
2016_1151_1234,2.342491680172991e-08
2016_1151_1235,3.759590407698044e-08
2016_1151_1242,6.529803756681648e-09
2016_1151_1246,2.289059535417013e-09
2016_1151_1268,6.7571118153338455e-09
2016_1151_1274,1.1333076960919482e-08
2016_1151_1276,1.2531950739999313e-08
2016_1151_1277,1.9374405234404796e-09
2016_1151_1292,0.007351855858282774
2016_1151_1314,3.478391753022342e-09
2016_1151_1320,0.00015148659642597135
2016_1151_1323,6.651464377428978e-09
2016_1151_1328,3.936673866453788e-08
2016_1151_1332,1.0096210073207609e-08
2016_1151_1333,6.735048474873064e-07
2016_1151_1338,6.9457888116446064e-09
2016_1151_1344,4.220457762043306e-08
2016_1151_1345,3.005864721794086e-09
2016_1151_1355,0.9601879189630068
2016_1151_1371,4.799312501102814e-08
2016_1151_1372,0.9083343324573709
2016_1151_1380,0.9999789305804261
2016_1151_1386,5.227944594623305e-06
2016_1151_1392,0.005941546892689617
2016_1151_1393,1.1647655608681906e-08
2016_1151_1396,1.4117447986085405e-06
2016_1151_1400,1.5752221514566327e-08
2016_1151_1401,8.201982321446795e-09
2016_1151_1403,5.376103645986436e-08
2016_1151_1409,3.776793565099267e-06
2016_1151_1421,0.9663994351193954
2016_1151_1423,0.04093967487048325
2016_1151_1425,6.989266155816447e-08
2016_1151_1428,2.646717920499818e-08
2016_1151_1433,1.1508631791155342e-06
2016_1151_1435,7.456414942600539e-08
2016_1151_1437,1.7947454819256157e-08
2016_1151_1438,5.261024554767736e-09
2016_1151_1451,0.8794595395706157
2016_1151_1452,3.3324962825643986e-08
2016_1151_1453,0.07189378996998291
2016_1151_1455,1.6826809838375482e-05
2016_1151_1458,5.058913301688461e-09
2016_1151_1462,2.4919000543008265e-08
2016_1151_1463,0.49428681524145385
2016_1153_1160,0.8670121702585784
2016_1153_1163,0.6032567310839198
2016_1153_1167,0.9999999996788791
2016_1153_1173,0.96200997668574
2016_1153_1181,0.08420962691871951
2016_1153_1192,0.9999998788813385
2016_1153_1195,0.9999998104738088
2016_1153_1201,0.999732109604658
2016_1153_1211,0.9964240537286615
2016_1153_1214,0.999999999989482
2016_1153_1218,0.9750447019714927
2016_1153_1221,0.9999999050271181
2016_1153_1231,0.13706372030389496
2016_1153_1233,0.9999987540340621
2016_1153_1234,0.5505604943627496
2016_1153_1235,0.6628521542505932
2016_1153_1242,0.254550560920624
2016_1153_1246,0.1069077399693152
2016_1153_1268,0.26109806187575646
2016_1153_1274,0.3721185011935566
2016_1153_1276,0.39589876224187254
2016_1153_1277,0.09199656375436005
2016_1153_1292,0.9999974180876422
2016_1153_1314,0.15390518812982776
2016_1153_1320,0.9998738028772767
2016_1153_1323,0.25806930191486543
2016_1153_1328,0.6730597290362725
2016_1153_1332,0.34553942499873325
2016_1153_1333,0.9723914017071257
2016_1153_1338,0.2664460882043249
2016_1153_1344,0.6881885137536596
2016_1153_1345,0.13583774401513912
2016_1153_1355,0.9999999992071282
2016_1153_1371,0.7150814487943712
2016_1153_1372,0.9999999980702314
2016_1153_1380,0.999999999999597
2016_1153_1386,0.9963556054554912
2016_1153_1392,0.9999968006977578
2016_1153_1393,0.37853765074405477
2016_1153_1396,0.9866357587057649
2016_1153_1400,0.45168044331073187
2016_1153_1401,0.30016992102902895
2016_1153_1403,0.7376295516430043
2016_1153_1409,0.9949623726815291
2016_1153_1421,0.9999999993351338
2016_1153_1423,0.9999995520334279
2016_1153_1425,0.7851772139893138
2016_1153_1428,0.5805522274557037
2016_1153_1433,0.9836558162885896
2016_1153_1435,0.7958889036529269
2016_1153_1437,0.48415121283889756
2016_1153_1438,0.21576160564211475
2016_1153_1451,0.9999999973790348
2016_1153_1452,0.6353972665599692
2016_1153_1453,0.9999997531401511
2016_1153_1455,0.99886487963578
2016_1153_1458,0.2092068389490976
2016_1153_1462,0.565807489665281
2016_1153_1463,0.9999999804354659
2016_1160_1163,0.1891194504864439
2016_1160_1167,0.9999999979064575
2016_1160_1173,0.7952563562277931
2016_1160_1181,0.013908161933801812
2016_1160_1192,0.9999992103692228
2016_1160_1195,0.9999987643881187
2016_1160_1201,0.9982560711705181
2016_1160_1211,0.9771379094939027
2016_1160_1214,0.9999999999314275
2016_1160_1218,0.857001040300384
2016_1160_1221,0.9999993808260391
2016_1160_1231,0.023783546527321
2016_1160_1233,0.9999918769995355
2016_1160_1234,0.15817637419046773
2016_1160_1235,0.2316949941691659
2016_1160_1242,0.04977039942048345
2016_1160_1246,0.01803008240262343
2016_1160_1268,0.05141387252605076
2016_1160_1274,0.08333033740148908
2016_1160_1276,0.09134029174182953
2016_1160_1277,0.015302890891876121
2016_1160_1292,0.9999831675008122
2016_1160_1314,0.027143735388693767
2016_1160_1320,0.9991778324179337
2016_1160_1323,0.050650732552562645
2016_1160_1328,0.23998918273460967
2016_1160_1332,0.0749171825176703
2016_1160_1333,0.8438075765500992
2016_1160_1338,0.0527737253386558
2016_1160_1344,0.2529138882614823
2016_1160_1345,0.023543168965889053
2016_1160_1355,0.9999999948308849
2016_1160_1371,0.27796020500112667
2016_1160_1372,0.9999999874189024
2016_1160_1380,0.9999999999973732
2016_1160_1386,0.9767089283132329
2016_1160_1392,0.9999791425651136
2016_1160_1393,0.08544574482139956
2016_1160_1396,0.9188574086552344
2016_1160_1400,0.11217856547642822
2016_1160_1401,0.06172904309700029
2016_1160_1403,0.301300827286861
2016_1160_1409,0.9680457551707461
2016_1160_1421,0.9999999956654155
2016_1160_1423,0.999997079495843
2016_1160_1425,0.3592319188665105
2016_1160_1428,0.17512170750545264
2016_1160_1433,0.9022614751223375
2016_1160_1435,0.3742562490036861
2016_1160_1437,0.12584444178760484
2016_1160_1438,0.04049129700395201
2016_1160_1451,0.999999982912657
2016_1160_1452,0.2109259018079351
2016_1160_1453,0.9999983906030936
2016_1160_1455,0.9926456766291981
2016_1160_1458,0.03899641517109872
2016_1160_1462,0.16658451689755063
2016_1160_1463,0.9999998724493265
2016_1163_1167,0.9999999995117288
2016_1163_1173,0.9433554715282679
2016_1163_1181,0.05702598377354835
2016_1163_1192,0.9999998158364641
2016_1163_1195,0.9999997118213508
2016_1163_1201,0.9995927236449772
2016_1163_1211,0.9945727982268606
2016_1163_1214,0.999999999984007
2016_1163_1218,0.9625415063188028
2016_1163_1221,0.9999998555916838
2016_1163_1231,0.09458038495523063
2016_1163_1233,0.9999981054830415
2016_1163_1234,0.4461798453046418
2016_1163_1235,0.5638930159305492
2016_1163_1242,0.18339079323087606
2016_1163_1246,0.07298085038211576
2016_1163_1268,0.18857094862556156
2016_1163_1274,0.2804576672784368
2016_1163_1276,0.30119018024736144
2016_1163_1277,0.06247069753714934
2016_1163_1292,0.9999960741516296
2016_1163_1314,0.10684813110902042
2016_1163_1320,0.9998081271461565
2016_1163_1323,0.1861715327413979
2016_1163_1328,0.5751764875586558
2016_1163_1332,0.2577381237187579
2016_1163_1333,0.9586152632902204
2016_1163_1338,0.19282108091436648
2016_1163_1344,0.5920896259368877
2016_1163_1345,0.09369314599733283
2016_1163_1355,0.9999999987944215
2016_1163_1371,0.6227271105313431
2016_1163_1372,0.9999999970657449
2016_1163_1380,0.9999999999993874
2016_1163_1386,0.9944691112029848
2016_1163_1392,0.9999951353997669
2016_1163_1393,0.28601590685222594
2016_1163_1396,0.9798197630711156
2016_1163_1400,0.3513895718381915
2016_1163_1401,0.22002128961630565
2016_1163_1403,0.6489964335448879
2016_1163_1409,0.9923602115904169
2016_1163_1421,0.9999999989890567
2016_1163_1423,0.9999993188572861
2016_1163_1425,0.7062089873887214
2016_1163_1428,0.4765141153832252
2016_1163_1433,0.9753579569840601
2016_1163_1435,0.7194513391171001
2016_1163_1437,0.381669073140438
2016_1163_1438,0.15321659125479578
2016_1163_1451,0.9999999960147656
2016_1163_1452,0.5340443902635829
2016_1163_1453,0.9999996246443027
2016_1163_1455,0.9982750441057456
2016_1163_1458,0.14820284733774008
2016_1163_1462,0.4615044390307886
2016_1163_1463,0.9999999702517026
2016_1167_1173,8.131646741130512e-09
2016_1167_1181,2.9528008729223326e-11
2016_1167_1192,0.0026442801121539967
2016_1167_1195,0.0016914686635672164
2016_1167_1201,1.1983797689668628e-06
2016_1167_1211,8.947911299789832e-08
2016_1167_1214,0.9682845607350008
2016_1167_1218,1.254672131895831e-08
2016_1167_1221,0.003369790337232116
2016_1167_1231,5.100494443138897e-11
2016_1167_1233,0.00025766169820965113
2016_1167_1234,3.933709567746671e-10
2016_1167_1235,6.313421340534092e-10
2016_1167_1242,1.0965396933483953e-10
2016_1167_1246,3.843981724547667e-11
2016_1167_1268,1.1347111790275774e-10
2016_1167_1274,1.903145830591462e-10
2016_1167_1276,2.1044708255634567e-10
2016_1167_1277,3.25351343933996e-11
2016_1167_1292,0.00012435746559402754
2016_1167_1314,5.841208644070787e-11
2016_1167_1320,2.5442695650981863e-06
2016_1167_1323,1.1169699705221601e-10
2016_1167_1328,6.610794833281568e-10
2016_1167_1332,1.6954407129231117e-10
2016_1167_1333,1.131006858334513e-08
2016_1167_1338,1.166395411026729e-10
2016_1167_1344,7.087348709020699e-10
2016_1167_1345,5.047701419035942e-11
2016_1167_1355,0.2882612163227668
2016_1167_1371,8.059410464517398e-10
2016_1167_1372,0.14266397547924178
2016_1167_1380,0.9987468792181493
2016_1167_1386,8.779250351590718e-08
2016_1167_1392,0.00010036175395789801
2016_1167_1393,1.9559725298897085e-10
2016_1167_1396,2.370724151950809e-08
2016_1167_1400,2.6452458526164983e-10
2016_1167_1401,1.3773460167454512e-10
2016_1167_1403,9.02800686943256e-10
2016_1167_1409,6.342333650551903e-08
2016_1167_1421,0.325684685229794
2016_1167_1423,0.0007163272632332682
2016_1167_1425,1.1736965658187983e-09
2016_1167_1428,4.444591938687356e-10
2016_1167_1433,1.9326286430645102e-08
2016_1167_1435,1.2521441388182774e-09
2016_1167_1437,3.0138879448989125e-10
2016_1167_1438,8.834755927976771e-11
2016_1167_1451,0.10914733285433806
2016_1167_1452,5.596208835984751e-10
2016_1167_1453,0.0012991322150311404
2016_1167_1455,2.8257464904767234e-07
2016_1167_1458,8.495353672475746e-11
2016_1167_1462,4.1846087150872653e-10
2016_1167_1463,0.016148366064515852
2016_1173_1181,0.0036181076126763504
2016_1173_1192,0.999996932957464
2016_1173_1195,0.9999952007071746
2016_1173_1201,0.9932602070549712
2016_1173_1211,0.9166931375548261
2016_1173_1214,0.9999999997336539
2016_1173_1218,0.6067558766863378
2016_1173_1221,0.9999975950357258
2016_1173_1231,0.0062333025994253735
2016_1173_1233,0.9999684497340494
2016_1173_1234,0.04614312460228407
